6,2158967673;6,0777141964;5,9411137592;5,8061462813;5,6728619808;5,5413104496;5,4115406347;5,2836008203;5,1575386097;5,0334009074;4,9112339021;4,7910830491;4,6729930536;4,5570078539;4,4431706054;4,3315236640;4,2221085708;4,1149660364;4,0101359261;3,9076572445;3,8075681213;3,7099057973;3,6147066103;3,5220059814;3,4318384024;3,3442374224;3,2592356354;3,1768646687;3,0971551704;3,0201367985;2,9458382095;2,8742870483;2,8055099371;2,7395324663;2,6763791845;2,6160735894;2,5586381193;2,5040941445;2,4524619595;2,4037607753;2,3580087124;2,3152227941;2,2754189400;2,2386119601;2,2048155493;2,1740422825;2,1463036096;2,1216098516;2,0999701963;2,0813926954;2,0658842610;2,0534506636;2,0440965292;2,0378253384;2,0346394246;2,0345399730;2,0375270208;2,0435994565;2,0527550207;2,0649903069;2,2098540368;2,2109427211;2,2150522696;2,2221811533;2,2323267196;2,2454851937;2,2616516796;2,2808201621;2,3029835091;2,3281334743;2,3562606998;2,3873547203;2,4214039664;2,4583957693;2,4983163652;2,5411509006;2,5868834379;2,6354969611;2,6869733824;2,7412935485;2,7984372484;2,8583832201;2,9211091595;2,9865917275;3,0548065599;3,1257282755;3,1993304861;3,2755858061;3,3544658629;3,4359413070;3,5199818235;3,6065561430;3,6956320532;3,7871764114;3,8811551559;3,9775333197;4,0762750428;4,1773435859;4,2807013438;4,3863098596;4,4941298391;4,6041211650;4,7162429123;4,8304533633;4,9467100230;5,0649696353;5,1851881986;5,3073209825;5,4313225445;5,5571467466;5,6847467727;5,8140751461;5,9450837467;6,0777238295;6,2119460425;6,3477004448;6,4849365255;6,6236032226;6,7636489414;6,9050215745
6,2569694834;6,1196191296;5,9838779233;5,8497963705;5,7174243597;5,5868111431;5,4580053188;5,3310548122;5,2060068585;5,0829079850;4,9618039937;4,8427399445;4,7257601381;4,6109080998;4,4982265633;4,3877574546;4,2795418766;4,1736200935;4,0700315163;3,9688146877;3,8700072680;3,7736460211;3,6797668005;3,5884045365;3,4995932227;3,4133659035;3,3297546621;3,2487906081;3,1705038663;3,0949235652;3,0220778265;2,9519937541;2,8846974247;2,8202138776;2,7585671055;2,6997800456;2,6438745713;2,5908714835;2,5407905033;2,4936502648;2,4494683075;2,4082610706;2,3700438861;2,3348309739;2,3026354358;2,2734692508;2,2473432711;2,2242672174;2,2042496759;2,1872980945;2,1734187805;2,1626168981;2,1548964663;2,1502603578;2,1487102975;2,1502468623;2,1548694802;2,1625764315;2,1733648485;2,1872307171;2,3245628099;2,3272527752;2,3329629342;2,3416911623;2,3534342119;2,3681877138;2,3859461785;2,4067029985;2,4304504508;2,4571796995;2,4868807993;2,5195426992;2,5551532464;2,5936991911;2,6351661915;2,6795388185;2,7268005623;2,7769338379;2,8299199919;2,8857393096;2,9443710219;3,0057933133;3,0699833303;3,1369171892;3,2065699856;3,2789158035;3,3539277246;3,4315778390;3,5118372549;3,5946761098;3,6800635814;3,7679678991;3,8583563559;3,9511953204;4,0464502495;4,1440857013;4,2440653480;4,3463519897;4,4509075679;4,5576931801;4,6666690941;4,7777947625;4,8910288383;5,0063291898;5,1236529166;5,2429563654;5,3641951465;5,4873241497;5,6122975618;5,7390688833;5,8675909458;5,9978159292;6,1296953801;6,2631802294;6,3982208107;6,5347668787;6,6727676279;6,8121717118;6,9529272613;7,0949819050
6,2984679490;6,1619641698;6,0270963837;5,8939147718;5,7624688875;5,6328076388;5,5049792693;5,3790313409;5,2550107157;5,1329635386;5,0129352205;4,8949704210;4,7791130318;4,6654061605;4,5538921149;4,4446123864;4,3376076354;4,2329176757;4,1305814599;4,0306370647;3,9331216770;3,8380715799;3,7455221392;3,6555077903;3,5680620252;3,4832173804;3,4010054245;3,3214567465;3,2446009446;3,1704666149;3,0990813410;3,0304716835;2,9646631705;2,9016802876;2,8415464693;2,7842840898;2,7299144550;2,6784577947;2,6299332545;2,5843588892;2,5417516559;2,5021274078;2,4655008880;2,4318857244;2,4012944242;2,3737383699;2,3492278144;2,3277718773;2,3093785420;2,2940546521;2,2818059093;2,2726368710;2,2665509489;2,2635504072;2,2636363626;2,2668087829;2,2730664878;2,2824071490;2,2948272911;2,4388382320;2,4401083929;2,4443993580;2,4517095305;2,4620361907;2,4753754961;2,4917224836;2,5110710708;2,5334140587;2,5587431339;2,5870488721;2,6183207414;2,6525471064;2,6897152323;2,7298112897;2,7728203598;2,8187264401;2,8675124500;2,9191602375;2,9736505857;3,0309632200;3,0910768158;3,1539690064;3,2196163912;3,2879945442;3,3590780238;3,4328403814;3,5092541720;3,5882909639;3,6699213494;3,7541149558;3,8408404567;3,9300655839;4,0217571387;4,1158810050;4,2124021616;4,3112846954;4,4124918147;4,5159858627;4,6217283319;4,7296798780;4,8398003351;4,9520487299;5,0663832976;5,1827614971;5,3011400270;5,4214748415;5,5437211669;5,6678335186;5,7937657172;5,9214709066;6,0509015707;6,1820095516;6,3147460673;6,4490617297;6,5849065633;6,7222300236;6,8609810159;7,0011079144;7,1425585813;7,2852803862
6,3403878263;6,2047448906;6,0707646227;5,9384968732;5,8079908558;5,6792951286;5,5524575761;5,4275253913;5,3045450586;5,1835623358;5,0646222376;4,9477690188;4,8330461575;4,7204963393;4,6101614412;4,5020825161;4,3962997775;4,2928525846;4,1917794275;4,0931179131;3,9969047509;3,9031757393;3,8119657528;3,7233087282;3,6372376527;3,5537845513;3,4729804746;3,3948554881;3,3194386599;3,2467580510;3,1768407039;3,1097126332;3,0453988156;2,9839231806;2,9253086019;2,8695768885;2,8167487767;2,7668439227;2,7198808948;2,6758771667;2,6348491113;2,5968119939;2,5617799673;2,5297660661;2,5007822018;2,4748391586;2,4519465893;2,4321130116;2,4153458052;2,4016512086;2,3910343174;2,3834990817;2,3790483054;2,3776836443;2,3794056063;2,3842135506;2,3921056884;2,4030790831;2,4171296519;2,5536072893;2,5564787078;2,5623702240;2,5712796460;2,5832036587;2,5981378256;2,6160765899;2,6370132771;2,6609400972;2,6878481476;2,7177274165;2,7505667865;2,7863540389;2,8250758582;2,8667178369;2,9112644811;2,9586992160;3,0090043924;3,0621612929;3,1181501392;3,1769500992;3,2385392949;3,3028948104;3,3699927006;3,4398080002;3,5123147324;3,5874859194;3,6652935918;3,7457087993;3,8287016213;3,9142411784;4,0022956432;4,0928322529;4,1858173211;4,2812162503;4,3789935449;4,4791128245;4,5815368370;4,6862274730;4,7931457797;4,9022519754;5,0135054645;5,1268648521;5,2422879602;5,3597318425;5,4791528012;5,6005064025;5,7237474939;5,8488302203;5,9757080416;6,1043337495;6,2346594857;6,3666367592;6,5002164645;6,6353488998;6,7719837857;6,9100702837;7,0495570152;7,1903920806;7,3325230788;7,4758971262
6,3827247333;6,2479568201;6,1148780754;5,9835380146;5,8539855061;5,7262687532;5,6004352761;5,4765318943;5,3546047094;5,2346990874;5,1168596421;5,0011302189;4,8875538777;4,7761728775;4,6670286604;4,5601618364;4,4556121679;4,3534185552;4,2536190222;4,1562507018;4,0613498222;3,9689516939;3,8790906958;3,7918002631;3,7071128744;3,6250600397;3,5456722889;3,4689791602;3,3950091893;3,3237898985;3,2553477868;3,1897083199;3,1268959205;3,0669339596;3,0098447476;2,9556495260;2,9043684594;2,8560206283;2,8106240218;2,7681955307;2,7287509418;2,6923049313;2,6588710599;2,6284617676;2,6010883688;2,5767610486;2,5554888585;2,5372797135;2,5221403886;2,5100765169;2,5010925871;2,4951919417;2,4923767764;2,4926481385;2,4960059271;2,5024488929;2,5119746385;2,5245796197;2,6677375783;2,6691892142;2,6736615900;2,6811530416;2,6916607817;2,7051809006;2,7217083678;2,7412370337;2,7637596324;2,7892677837;2,8177519965;2,8492016728;2,8836051107;2,9209495096;2,9612209747;3,0044045218;3,0504840835;3,0994425146;3,1512615990;3,2059220560;3,2634035478;3,3236846870;3,3867430445;3,4525551577;3,5210965397;3,5923416878;3,6662640935;3,7428362521;3,8220296729;3,9038148901;3,9881614734;4,0750380394;4,1644122636;4,2562508920;4,3505197538;4,4471837737;4,5462069855;4,6475525451;4,7511827442;4,8570590248;4,9651419927;5,0753914330;5,1877663246;5,3022248555;5,4187244385;5,5372217271;5,6576726313;5,7800323342;5,9042553089;6,0302953350;6,1581055161;6,2876382973;6,4188454824;6,5516782527;6,6860871843;6,8220222668;6,9594329224;7,0982680237;7,2384759136;7,3800044244;7,5228008966;7,6668121993
6,4254742445;6,2915954412;6,1594321307;6,0290334878;5,9004480304;5,7737236022;5,6489073541;5,5260457272;5,4051844353;5,2863684480;5,1696419736;5,0550484433;4,9426304945;4,8324299551;4,7244878281;4,6188442760;4,5155386063;4,4146092564;4,3160937796;4,2200288312;4,1264501546;4,0353925679;3,9468899517;3,8609752354;3,7776803859;3,6970363951;3,6190732687;3,5438200147;3,4713046332;3,4015541053;3,3345943834;3,2704503816;3,2091459663;3,1507039474;3,0951460697;3,0424930049;2,9927643440;2,9459785898;2,9021531500;2,8613043311;2,8234473319;2,7885962380;2,7567640167;2,7279625119;2,7022024401;2,6794933858;2,6598437987;2,6432609897;2,6297511290;2,6193192432;2,6119692138;2,6077037755;2,6065245155;2,6084318724;2,6134251367;2,6215024503;2,6326608081;2,6468960582;2,7825190570;2,7855719247;2,7916447903;2,8007353942;2,8128403541;2,8279551658;2,8460742056;2,8671907319;2,8912968877;2,9183837037;2,9484411016;2,9814578977;3,0174218072;3,0563194491;3,0981363502;3,1428569517;3,1904646141;3,2409416238;3,2942691994;3,3504274992;3,4093956279;3,4711516451;3,5356725727;3,6029344043;3,6729121132;3,7455796625;3,8209100144;3,8988751404;3,9794460315;4,0625927092;4,1482842369;4,2364887306;4,3271733718;4,4203044188;4,5158472200;4,6137662262;4,7140250041;4,8165862500;4,9214118032;5,0284626609;5,1376989919;5,2490801522;5,3625646996;5,4781104093;5,5956742895;5,7152125976;5,8366808563;5,9600338704;6,0852257432;6,2122098938;6,3409390746;6,4713653887;6,6034403076;6,7371146894;6,8723387973;7,0090623177;7,1472343790;7,2868035710;7,4277179633;7,5699251252;7,7133721448;7,8580056491
6,4686318911;6,3356561924;6,2044221313;6,0749785370;5,9473735720;5,8216547152;5,6978687433;5,5760617142;5,4562789492;5,3385650165;5,2229637146;5,1095180558;4,9982702506;4,8892616915;4,7825329379;4,6781237009;4,5760728287;4,4764182918;4,3791971693;4,2844456347;4,1921989428;4,1024914163;4,0153564332;3,9308264141;3,8489328108;3,7697060937;3,6931757412;3,6193702284;3,5483170164;3,4800425424;3,4145722097;3,3519303781;3,2921403552;3,2352243873;3,1812036515;3,1300982475;3,0819271905;3,0367084037;2,9944587118;2,9551938350;2,9189283827;2,8856758485;2,8554486047;2,8282578983;2,8041138461;2,7830254316;2,7650005013;2,7500457618;2,7381667774;2,7293679680;2,7236526073;2,7210228221;2,7214795906;2,7250227430;2,7316509609;2,7413617782;2,7541515817;2,8964563658;2,8980894747;2,9027432552;2,9104159758;2,9211047818;2,9348056959;2,9515136206;2,9712223391;2,9939245183;3,0196117114;3,0482743607;3,0799018016;3,1144822662;3,1520028882;3,1924497068;3,2358076729;3,2820606541;3,3311914407;3,3831817524;3,4380122449;3,4956625171;3,5561111187;3,6193355584;3,6853123118;3,7540168306;3,8254235516;3,8995059061;3,9762363299;4,0555862734;4,1375262125;4,2220256594;4,3090531739;4,3985763752;4,4905619540;4,5849756845;4,6817824379;4,7809461948;4,8824300586;4,9861962699;5,0922062196;5,2004204642;5,3107987398;5,4232999772;5,5378823177;5,6545031279;5,7731190161;5,8936858482;6,0161587644;6,1404921953;6,2666398796;6,3945548810;6,5241896052;6,6554958185;6,7884246651;6,9229266853;7,0589518344;7,1964495006;7,3353685245;7,4756572178;7,6172633824;7,7601343302;7,9042169025;8,0494574896
6,5121931619;6,3801344679;6,2498433744;6,1213683595;5,9947572257;5,8700570818;5,7473143258;5,6265746271;5,5078829100;5,3912833368;5,2768192913;5,1645333628;5,0544673301;4,9466621460;4,8411579223;4,7379939145;4,6372085072;4,5388392004;4,4429225948;4,3494943786;4,2585893142;4,1702412251;4,0844829834;4,0013464976;3,9208627009;3,8430615393;3,7679719606;3,6956219038;3,6260382886;3,5592470054;3,4952729056;3,4341397923;3,3758704117;3,3204864443;3,2680084973;3,2184560962;3,1718476785;3,1282005858;3,0875310583;3,0498542280;3,0151841136;2,9835336149;2,9549145084;2,9293374425;2,9068119338;2,8873463635;2,8709479742;2,8576228675;2,8473760011;2,8402111878;2,8361310934;2,8351372360;2,8372299853;2,8424085628;2,8506710416;2,8620143474;2,8764342597;3,0112024377;3,0144367507;3,0206909575;3,0299627311;3,0422486218;3,0575440581;3,0758433492;3,0971396862;3,1214251453;3,1486906905;3,1789261770;3,2121203548;3,2482608733;3,2873342854;3,3293260529;3,3742205517;3,4220010777;3,4726498528;3,5261480320;3,5824757098;3,6416119281;3,7035346839;3,7682209371;3,8356466196;3,9057866439;3,9786149128;4,0541043285;4,1322268034;4,2129532699;4,2962536917;4,3820970749;4,4704514792;4,5612840300;4,6545609309;4,7502474758;4,8483080621;4,9487062038;5,0514045453;5,1563648751;5,2635481400;5,3729144597;5,4844231418;5,5980326965;5,7137008526;5,8313845728;5,9510400699;6,0726228230;6,1960875942;6,3213884453;6,4484787548;6,5773112357;6,7078379524;6,8400103394;6,9737792184;7,1090948173;7,2459067886;7,3841642279;7,5238156929;7,6648092229;7,8070923575;7,9506121568;8,0953152205;8,2411477083
6,5561535034;6,4250256183;6,2956911118;6,1681981062;6,0425940384;5,9189256426;5,7972389328;5,6775791856;5,5599909234;5,4445178980;5,3312030741;5,2200886132;5,1112158584;5,0046253185;4,9003566532;4,7984486584;4,6989392514;4,6018654574;4,5072633950;4,4151682634;4,3256143288;4,2386349122;4,1542623764;4,0725281144;3,9934625374;3,9170950638;3,8434541081;3,7725670703;3,7044603256;3,6391592150;3,5766880354;3,5170700307;3,4603273833;3,4064812059;3,3555515331;3,3075573148;3,2625164084;3,2204455724;3,1813604604;3,1452756151;3,1122044627;3,0821593081;3,0551513304;3,0311905787;3,0102859681;2,9924452767;2,9776751427;2,9659810615;2,9573673843;2,9518373161;2,9493929144;2,9500350887;2,9537636001;2,9605770614;2,9704729373;2,9834475459;3,1248989644;3,1267135441;3,1315487231;3,1394027024;3,1502725598;3,1641542509;3,1810426106;3,2009313552;3,2238130846;3,2496792850;3,2785203322;3,3103254953;3,3450829403;3,3827797347;3,4234018527;3,4669341796;3,5133605182;3,5626635943;3,6148250636;3,6698255179;3,7276444931;3,7882604760;3,8516509130;3,9177922180;3,9866597814;4,0582279795;4,1324701833;4,2093587693;4,2888651289;4,3709596800;4,4556118771;4,5427902232;4,6324622814;4,7245946869;4,8191531596;4,9161025165;5,0154066853;5,1170287172;5,2209308011;5,3270742778;5,4354196538;5,5459266164;5,6585540488;5,7732600450;5,8900019258;6,0087362543;6,1294188525;6,2520048174;6,3764485377;6,5027037110;6,6307233607;6,7604598541;6,8918649193;7,0248896636;7,1594845920;7,2955996249;7,4331841173;7,5721868773;7,7125561855;7,8542398139;7,9971850455;8,1413386939;8,2866471231;8,4330562673
6,6005083202;6,4703249511;6,3419605512;6,2154628818;6,0908790096;5,9682552891;5,8476373456;5,7290700582;5,6125975427;5,4982631357;5,3861093782;5,2761780000;5,1685099036;5,0631451499;4,9601229424;4,8594816132;4,7612586084;4,6654904744;4,5722128441;4,4814604239;4,3932669804;4,3076653284;4,2246873181;4,1443638235;4,0667247311;3,9917989285;3,9196142936;3,8501976846;3,7835749298;3,7197708178;3,6588090885;3,6007124244;3,5455024417;3,4931996828;3,4438236082;3,3973925895;3,3539239025;3,3134337210;3,2759371102;3,2414480218;3,2099792883;3,1815426185;3,1561485928;3,1338066599;3,1145251326;3,0983111851;3,0851708502;3,0751090170;3,0681294295;3,0642346844;3,0634262309;3,0657043698;3,0710682536;3,0795158863;3,0910441249;3,1056486800;3,2395618565;3,2429776103;3,2494131499;3,2588660808;3,2713328858;3,2868089263;3,3052884439;3,3267645631;3,3512292929;3,3786735307;3,4090870652;3,4424585803;3,4787756591;3,5180247891;3,5601913666;3,6052597024;3,6532130277;3,7040335004;3,7577022112;3,8141991915;3,8735034200;3,9355928312;4,0004443231;4,0680337661;4,1383360117;4,2113249023;4,2869732805;4,3652529994;4,4461349329;4,5295889871;4,6155841105;4,7040883067;4,7950686453;4,8884912748;4,9843214349;5,0825234697;5,1830608404;5,2858961398;5,3909911051;5,4983066334;5,6078027949;5,7194388490;5,8331732586;5,9489637059;6,0667671081;6,1865396335;6,3082367178;6,4318130803;6,5572227414;6,6844190392;6,8133546472;6,9439815915;7,0762512690;7,2101144656;7,3455213739;7,4824216125;7,6207642440;7,7604977946;7,9015702730;8,0439291894;8,1875215757;8,3322940046;8,4781926099;8,6251631063
